Date,Sentiment_Score
2025-12-05,-0.8956194519996643
2025-12-06,0.9485289454460144
2025-12-07,0.14817994832992554
2025-12-08,-0.7682203650474548
2025-12-09,-0.7682203650474548
2025-12-10,-0.009781509637832642
2025-12-11,-0.968010663986206
2025-12-12,0.31779370705286664
2025-12-13,-0.968010663986206
2025-12-14,0.9485289454460144
2025-12-15,-0.968010663986206
2025-12-16,0.6570212244987488
2025-12-17,-0.968010663986206
2025-12-18,0.864708662033081
2025-12-19,-0.015455394983291626
2025-12-20,-0.9680919647216797
2025-12-21,-0.9680919647216797
2025-12-22,0.8027750849723816
2025-12-23,0.25377511978149414
2025-12-24,-0.968010663986206
2025-12-25,-0.223883589108785
2025-12-26,-0.56834876537323
2025-12-27,-0.1718130906422933
2025-12-28,0.7608649432659149
2025-12-29,0.9485289454460144
2025-12-30,-0.968010663986206
2025-12-31,0.864708662033081
2026-01-01,-0.768179714679718
2026-01-02,0.1845730741818746
2026-01-03,0.8234196106592814
2026-01-04,-0.9680919647216797
2026-01-05,-0.968010663986206
2026-01-06,0.7608649432659149
2026-01-07,-0.7015964984893799
2026-01-08,0.1845459739367167
2026-01-09,-0.15553537011146545
2026-01-10,-0.3571313222249349
2026-01-11,-0.2931398351987203
2026-01-12,-0.009740859270095825
2026-01-13,-0.29311273495356244
2026-01-14,-0.9680919647216797
2026-01-15,0.6570212244987488
2026-01-16,-0.19594349463780722
2026-01-17,-0.9680513143539429
2026-01-18,-0.7319841086864471
2026-01-19,-0.56834876537323
2026-01-20,-0.968010663986206
2026-01-21,0.6570212244987488
2026-01-22,-0.1718130906422933
2026-01-23,-0.8956194519996643
2026-01-24,0.0443362295627594
2026-01-25,0.8234196106592814
2026-01-26,-0.9680919647216797
2026-01-27,-0.06272286176681519
2026-01-28,-0.2931398351987203
2026-01-29,-0.56834876537323
2026-01-30,-0.56834876537323
2026-01-31,-0.56834876537323
2026-02-01,-0.051691651344299316
2026-02-02,0.7608649432659149
2026-02-03,-0.968010663986206
2026-02-04,0.1900900900363922
2026-02-05,0.864708662033081
2026-02-06,-0.968010663986206
2026-02-07,0.14817994832992554
2026-02-08,-0.33300091822942096
2026-02-09,-0.1997531851132711
2026-02-10,-0.931855708360672
2026-02-11,-0.931855708360672
2026-02-12,-0.94390736023585
2026-02-13,0.6570212244987488
2026-02-14,-0.30503372351328534
2026-02-15,-0.4022300640741984
2026-02-16,-0.009740859270095825
2026-02-17,0.864708662033081
2026-02-18,0.9066188037395477
2026-02-19,0.1900900900363922
2026-02-20,0.8027750849723816
2026-02-21,-0.1959705948829651
2026-02-22,0.864708662033081
2026-02-23,-0.968010663986206
2026-02-24,0.9485289454460144
2026-02-25,-0.009781509637832642
2026-02-26,-0.94390736023585
2026-02-27,0.864708662033081
2026-02-28,-0.56834876537323
2026-03-01,-0.931855708360672
2026-03-02,0.2366435726483663
2026-03-03,-0.9680919647216797
2026-03-04,0.9485289454460144
2026-03-05,0.9066188037395477
2026-03-06,0.1845459739367167
2026-03-07,-0.968010663986206
2026-03-08,-0.3571313222249349
2026-03-09,0.6570212244987488
2026-03-10,-0.8956194519996643
2026-03-11,0.4429030418395996
2026-03-12,-0.33300091822942096
2026-03-13,-0.9680919647216797
2026-03-14,-0.931855708360672
2026-03-15,-0.9680919647216797
2026-03-16,0.8027750849723816
2026-03-17,0.6570212244987488
2026-03-18,0.1845730741818746
2026-03-19,-0.834790031115214
2026-03-20,-0.56834876537323
2026-03-21,0.8234196106592814
2026-03-22,-0.94390736023585
2026-03-23,0.6570212244987488
2026-03-24,-0.15553537011146545
2026-03-25,0.8234196106592814
2026-03-26,0.9066188037395477
2026-03-27,-0.30503372351328534
2026-03-28,-0.8956194519996643
2026-03-29,-0.009740859270095825
2026-03-30,0.2817152142524719
2026-03-31,0.6570212244987488
2026-04-01,0.3096824089686076
2026-04-02,-0.56834876537323
2026-04-03,0.6570212244987488
2026-04-04,0.6570212244987488
2026-04-05,-0.931855708360672
2026-04-06,-0.22391068935394287
2026-04-07,0.3457338015238444
2026-04-08,0.14817994832992554
2026-04-09,-0.009740859270095825
2026-04-10,-0.968010663986206
2026-04-11,0.9066188037395477
2026-04-12,0.9485289454460144
2026-04-13,0.20870347817738852
2026-04-14,-0.42633336782455444
2026-04-15,-0.7682203650474548
2026-04-16,-0.9680919647216797
2026-04-17,0.6570212244987488
2026-04-18,-0.015455394983291626
2026-04-19,0.0443362295627594
2026-04-20,-0.3050608237584432
2026-04-21,0.864708662033081
